ts,o,h,l,c,oi,vix,oi_change
2026-02-09 09:45:00+05:30,25792.9,25819.25,25790.35,25814.1,15942225,12.15,-1365.0
2026-02-09 10:00:00+05:30,25814.8,25831.1,25796.15,25801.6,15919865,12.15,-22360.0
2026-02-09 10:15:00+05:30,25800.1,25829.95,25794.0,25812.8,15791035,12.14,-128830.0
2026-02-09 10:30:00+05:30,25812.3,25852.35,25810.1,25852.35,15745275,12.12,-45760.0
2026-02-09 10:45:00+05:30,25852.8,25866.4,25844.5,25864.6,15717650,12.14,-27625.0
2026-02-09 11:00:00+05:30,25865.2,25870.05,25853.45,25857.95,15691195,12.16,-26455.0
2026-02-09 11:15:00+05:30,25858.15,25868.35,25851.75,25858.4,15662855,12.16,-28340.0
2026-02-09 11:30:00+05:30,25858.85,25866.55,25842.0,25851.0,15652065,12.14,-10790.0
2026-02-09 11:45:00+05:30,25850.45,25852.3,25830.5,25834.75,15636790,12.16,-15275.0
2026-02-09 12:00:00+05:30,25834.3,25861.25,25833.9,25856.25,15621060,12.1,-15730.0
2026-02-09 12:15:00+05:30,25856.6,25861.45,25848.5,25849.3,15619045,12.12,-2015.0
2026-02-09 12:30:00+05:30,25850.55,25850.9,25831.55,25835.95,15608125,12.1,-10920.0
2026-02-09 12:45:00+05:30,25836.0,25839.8,25819.95,25837.25,15597270,12.03,-10855.0
2026-02-09 13:00:00+05:30,25838.4,25860.3,25835.9,25849.95,15607735,12.03,10465.0
2026-02-09 13:15:00+05:30,25850.75,25860.0,25836.85,25838.15,15586155,12.06,-21580.0
2026-02-09 13:30:00+05:30,25840.35,25856.1,25835.85,25853.3,15567240,12.02,-18915.0
2026-02-09 13:45:00+05:30,25854.05,25857.3,25843.1,25845.65,15562430,12.11,-4810.0
2026-02-09 14:00:00+05:30,25846.1,25853.8,25835.5,25844.4,15550665,12.07,-11765.0
2026-02-09 14:15:00+05:30,25845.25,25864.4,25842.2,25858.7,15543970,12.12,-6695.0
2026-02-09 14:30:00+05:30,25860.05,25861.0,25840.35,25843.8,15531295,12.06,-12675.0
2026-02-09 14:45:00+05:30,25844.95,25861.3,25836.25,25858.05,15523495,12.12,-7800.0
2026-02-09 15:00:00+05:30,25860.5,25875.85,25859.35,25866.3,15466880,12.2,-56615.0
2026-02-09 15:15:00+05:30,25866.55,25870.55,25856.85,25863.3,15375880,12.26,-91000.0
